L11,L12,L22,branch,cauchy_schwarz_determinant,cauchy_schwarz_ok,chemical_potential,disorder_full_width,final_residual,half_filling,ill_conditioned,index,interaction,iterations,kappa_e,kappa_half_filling_formula,kappa_half_relative_difference,lorenz,lorenz_over_L0,max_imag_sigma_global,max_imag_sigma_relevant,rho_arith_zero,rho_floor_count_final,rho_typ_zero,rho_zero,sigma,status,sum_rule_arith_bath,sum_rule_medium,target_filling,tau_symmetry_relative_error,temperature,temperatures,thermopower
0.05543537007655143,0.0,7.258021228608883e-05,arith,4.023510928313999e-06,True,0.15,1.0,8.838413303744333e-09,True,False,26,0.3,260,0.0036290106143044413,0.0036290106143044413,0.0,3.273190572456802,0.994930629264793,-6.854136756343811e-06,-6.854136756343811e-06,0.7911449492070629,0.0,0.6888732218466643,0.7911449492070629,0.05543537007655143,success,0.9998382058551176,0.9998382058551176,0.5,2.124617536087899e-15,0.02,"[0.01, 0.02]",-0.0
0.03773028685478161,-5.421010862427522e-20,1.2348393947829439e-05,typ,4.6590844584745386e-07,True,0.15,1.0,8.060610512114735e-09,True,False,27,0.3,200,0.001234839394782944,0.001234839394782944,0.0,3.2728068024917527,0.9948139771834775,-0.0025008440096958304,-0.0025008440096958304,0.8161370767266202,0.0,0.6885169862735486,0.6885169862735486,0.03773028685478161,success,0.9991852269309525,0.5376031655722824,0.5,1.2852684436718603e-15,0.01,"[0.01, 0.02]",1.4367796574916606e-16
0.03754724760794924,1.0842021724855044e-19,4.8387921421665946e-05,typ,1.8168332668532824e-06,True,0.15,1.0,8.060610512114735e-09,True,False,27,0.3,200,0.002419396071083297,0.002419396071083297,0.0,3.2218021628981925,0.9793104258188664,-0.0025008440096958304,-0.0025008440096958304,0.8161370767266202,0.0,0.6885169862735486,0.6885169862735486,0.03754724760794924,success,0.9991852269309525,0.5376031655722824,0.5,1.2852684436718603e-15,0.02,"[0.01, 0.02]",-1.4437838211288284e-16
0.037303823463087624,5.421010862427522e-20,1.226564061651637e-05,arith,4.5755529222020395e-07,True,0.15,1.25,8.423542720997263e-09,True,False,28,0.3,227,0.001226564061651637,0.001226564061651637,0.0,3.288038457680699,0.9994438451812054,-9.972840645092835e-06,-9.972840645092835e-06,0.6851391974997824,0.0,0.5116903453428573,0.6851391974997824,0.037303823463087624,success,0.9998376062785397,0.9998376062785397,0.5,3.34760587735516e-15,0.01,"[0.01, 0.02]",-1.453205156782829e-16
0.03728422707775985,2.168404344971009e-19,4.895203567184009e-05,arith,1.8251388139074863e-06,True,0.15,1.25,8.423542720997263e-09,True,False,28,0.3,227,0.0024476017835920044,0.0024476017835920044,0.0,3.282355536682167,0.9977164443348541,-9.972840645092835e-06,-9.972840645092835e-06,0.6851391974997824,0.0,0.5116903453428573,0.6851391974997824,0.03728422707775985,success,0.9998376062785397,0.9998376062785397,0.5,3.34760587735516e-15,0.02,"[0.01, 0.02]",-2.9079379068910195e-16
0.014215448234965365,-1.3552527156068805e-20,4.647299778211135e-06,typ,6.606344942952641e-08,True,0.15,1.25,7.867469917929108e-09,True,False,29,0.3,177,0.0004647299778211135,0.0004647299778211135,0.0,3.2691897584912546,0.9937145276452268,-0.0077958760058130004,-0.0077958760058130004,0.7224910037808195,0.0,0.45560322655121005,0.45560322655121005,0.014215448234965365,success,0.9985761532859463,0.33931476710074127,0.5,1.4614923541923833e-15,0.01,"[0.01, 0.02]",9.53366150124905e-17
0.014131989630492163,-2.710505431213761e-20,1.813251732417574e-05,typ,2.5624854679997106e-07,True,0.15,1.25,7.867469917929108e-09,True,False,29,0.3,177,0.000906625866208787,0.000906625866208787,0.0,3.207707795980079,0.9750262520023684,-0.0077958760058130004,-0.0077958760058130004,0.7224910037808195,0.0,0.45560322655121005,0.45560322655121005,0.014131989630492163,success,0.9985761532859463,0.33931476710074127,0.5,1.4614923541923833e-15,0.02,"[0.01, 0.02]",9.589963982726771e-17
0.026522237826641475,5.421010862427522e-20,8.723044334689251e-06,arith,2.3135465641696588e-07,True,0.15,1.5,8.406055000456516e-09,True,False,30,0.3,194,0.0008723044334689251,0.0008723044334689251,0.0,3.288954873154403,0.999722402082717,-1.3848944319354599e-05,-1.3848944319354599e-05,0.5976000598817891,0.0,0.37239647266127834,0.5976000598817891,0.026522237826641475,success,0.9998383998189132,0.9998383998189132,0.5,1.962021800596704e-15,0.01,"[0.01, 0.02]",-2.043949269236301e-16
0.0265152943087828,5.421010862427522e-20,3.485317894387369e-05,arith,9.241422972934825e-07,True,0.15,1.5,8.406055000456516e-09,True,False,30,0.3,194,0.0017426589471936844,0.0017426589471936844,0.0,3.2861391748091107,0.9988665324153426,-1.3848944319354599e-05,-1.3848944319354599e-05,0.5976000598817891,0.0,0.37239647266127834,0.5976000598817891,0.0265152943087828,success,0.9998383998189132,0.9998383998189132,0.5,1.962021800596704e-15,0.02,"[0.01, 0.02]",-1.022242257486822e-16
0.002962062864089164,-6.776263578034403e-21,9.646533538870402e-07,typ,2.857363876267864e-09,True,0.15,1.5,7.945987189626038e-09,True,False,31,0.3,199,9.646533538870401e-05,9.646533538870401e-05,0.0,3.2566943989680364,0.9899163937944397,-0.05055258298288245,-0.05055258298288245,0.640662668787682,0.0,0.21590398083650467,0.21590398083650467,0.002962062864089164,success,0.9998085432659436,0.13994679781078745,0.5,3.503418517941197e-15,0.01,"[0.01, 0.02]",2.287683917916478e-16
0.0029341963589109487,0.0,3.7074197306385397e-06,typ,1.0878297474594213e-08,True,0.15,1.5,7.945987189626038e-09,True,False,31,0.3,199,0.00018537098653192697,0.00018537098653192697,0.0,3.1588033631247665,0.9601610869355959,-0.05055258298288245,-0.05055258298288245,0.640662668787682,0.0,0.21590398083650467,0.21590398083650467,0.0029341963589109487,success,0.9998085432659436,0.13994679781078745,0.5,3.503418517941197e-15,0.02,"[0.01, 0.02]",-0.0
0.01869747466188182,0.0,6.15038382042685e-06,arith,1.1499664564327892e-07,True,0.15,1.8,8.047350828614657e-09,True,False,32,0.3,179,0.000615038382042685,0.000615038382042685,0.0,3.289419524105851,0.9998636390358607,-1.95591205448735e-05,-1.95591205448735e-05,0.5145175212130632,0.0,0.2552836191529141,0.5145175212130632,0.01869747466188182,success,0.9998376598699681,0.9998376598699681,0.5,2.041037735772171e-15,0.01,"[0.01, 0.02]",-0.0
0.018695078761670186,0.0,2.4588159636725133e-05,arith,4.5967758101309615e-07,True,0.15,1.8,8.047350828614657e-09,True,False,32,0.3,179,0.0012294079818362567,0.0012294079818362567,0.0,3.2880524268153004,0.9994480912889623,-1.95591205448735e-05,-1.95591205448735e-05,0.5145175212130632,0.0,0.2552836191529141,0.5145175212130632,0.018695078761670186,success,0.9998376598699681,0.9998376598699681,0.5,2.041037735772171e-15,0.02,"[0.01, 0.02]",-0.0
5.290032702455477e-05,0.0,1.5579468799350346e-08,typ,8.24158994354481e-13,True,0.15,1.8,7.736299133484802e-09,True,False,33,0.3,173,1.5579468799350346e-06,1.5579468799350346e-06,0.0,2.9450609619329606,0.8951911876856683,-1.85061504351342,-1.85061504351342,0.9905484209179715,0.0,0.03370289784376386,0.03370289784376386,5.290032702455477e-05,success,1.0002355882408533,0.022693606696084258,0.5,7.441618945723607e-15,0.01,"[0.01, 0.02]",-0.0
5.049158719489945e-05,1.0587911840678754e-22,6.291943275250972e-08,typ,3.1769020250769568e-12,True,0.15,1.8,7.736299133484802e-09,True,False,33,0.3,173,3.145971637625486e-06,3.145971637625486e-06,0.0,3.1153423891012926,0.9469505349446741,-1.85061504351342,-1.85061504351342,0.9905484209179715,0.0,0.03370289784376386,0.03370289784376386,5.049158719489945e-05,success,1.0002355882408533,0.022693606696084258,0.5,7.441618945723607e-15,0.02,"[0.01, 0.02]",-1.0484827699918613e-16
0.015238905736516498,1.3552527156068805e-20,5.012993203528535e-06,arith,7.639253088636921e-08,True,0.15,2.0,8.119185130998077e-09,True,False,34,0.3,162,0.0005012993203528535,0.0005012993203528535,0.0,3.2896018193196515,0.9999190501363645,-2.4049528227298002e-05,-2.4049528227298002e-05,0.46973323977672754,0.0,0.20053048928458184,0.46973323977672754,0.015238905736516498,success,0.9998372475040649,0.9998372475040649,0.5,2.2766637371699314e-15,0.01,"[0.01, 0.02]",-8.893372916923636e-17
0.015237673192798116,2.710505431213761e-20,2.0044711080630498e-05,arith,3.054347566907067e-07,True,0.15,2.0,8.119185130998077e-09,True,False,34,0.3,162,0.0010022355540315248,0.0010022355540315248,0.0,3.2886764972266835,0.9996377859472348,-2.4049528227298002e-05,-2.4049528227298002e-05,0.46973323977672754,0.0,0.20053048928458184,0.46973323977672754,0.015237673192798116,success,0.9998372475040649,0.9998372475040649,0.5,2.2766637371699314e-15,0.02,"[0.01, 0.02]",-8.894092283377116e-17
7.105053047348395e-06,1.3234889800848443e-23,2.599225810397752e-09,typ,1.846763726491315e-14,True,0.15,2.0,6.0340662321565835e-09,True,False,35,0.3,108,2.599225810397752e-07,2.599225810397752e-07,0.0,3.658277838429064,1.111983122046497,-6.1744640454504,-6.1744640454504,0.09847726419061302,0.0,0.009387813863423411,0.009387813863423411,7.105053047348395e-06,success,1.0009168549090948,0.012062997582715444,0.5,5.743109272907642e-15,0.01,"[0.01, 0.02]",-1.8627432775871677e-16
7.380656120723314e-06,1.3234889800848443e-23,9.493148987666996e-09,typ,7.006566818076274e-14,True,0.15,2.0,6.0340662321565835e-09,True,False,35,0.3,108,4.746574493833498e-07,4.746574493833498e-07,0.0,3.2155504986244554,0.9774101477470177,-6.1744640454504,-6.1744640454504,0.09847726419061302,0.0,0.009387813863423411,0.009387813863423411,7.380656120723314e-06,success,1.0009168549090948,0.012062997582715444,0.5,5.743109272907642e-15,0.02,"[0.01, 0.02]",-8.965930389093515e-17
0.011704521472977602,0.0,7.4115663358877675e-06,arith,8.67488373267963e-08,True,0.25,0.0,9.497775400517816e-09,True,False,36,0.5,586,0.0007411566335887767,0.0007411566335887767,0.0,6.332224989290641,1.924765593013552,-3.952940201682343e-06,-3.952940201682343e-06,0.19873321612461783,0.0,0.19873321612461786,0.19873321612461783,0.011704521472977602,success,0.9998351615739955,0.9998351615739955,0.5,1.3999881915277637e-15,0.01,"[0.01, 0.02]",-0.0
0.01926541927145104,5.421010862427522e-20,5.0328198330928486e-05,arith,9.695938420220797e-07,True,0.25,0.0,9.497775400517816e-09,True,False,36,0.5,586,0.002516409916546424,0.002516409916546424,0.0,6.530898396474119,1.9851550673358105,-3.952940201682343e-06,-3.952940201682343e-06,0.19873321612461783,0.0,0.19873321612461786,0.19873321612461783,0.01926541927145104,success,0.9998351615739955,0.9998351615739955,0.5,1.3999881915277637e-15,0.02,"[0.01, 0.02]",-1.4069278187111108e-16
0.011706901890067031,1.3552527156068805e-20,7.411697825134182e-06,typ,8.676801927766905e-08,True,0.25,0.0,9.038614703915648e-09,True,False,37,0.5,411,0.0007411697825134182,0.0007411697825134182,0.0,6.331049747177598,1.9244083622476726,-8.561750158588488e-06,-8.561750158588488e-06,0.19873379152050563,0.0,0.19873379152050563,0.19873379152050563,0.011706901890067031,success,0.99982750643204,0.99982750643204,0.5,2.447560448447191e-15,0.01,"[0.01, 0.02]",-1.1576527490648687e-16
0.019266829074829767,5.421010862427522e-20,5.032890263656796e-05,typ,9.69678364622504e-07,True,0.25,0.0,9.038614703915648e-09,True,False,37,0.5,411,0.002516445131828398,0.002516445131828398,0.0,6.530511902230679,1.9850375871731616,-8.561750158588488e-06,-8.561750158588488e-06,0.19873379152050563,0.0,0.19873379152050563,0.19873379152050563,0.019266829074829767,success,0.99982750643204,0.99982750643204,0.5,2.447560448447191e-15,0.02,"[0.01, 0.02]",-1.406824870188303e-16
0.025401597181075104,5.421010862427522e-20,1.0353230240586232e-05,arith,2.6298858409429674e-07,True,0.25,0.25,9.328370255631268e-09,True,False,38,0.5,489,0.0010353230240586233,0.0010353230240586233,0.0,4.075818605729122,1.2389002963318123,-4.298337767318907e-06,-4.298337767318907e-06,0.5559826033035635,0.0,0.5504653994245192,0.5559826033035635,0.025401597181075104,success,0.9998405714762668,0.9998405714762668,0.5,3.57323107457795e-15,0.01,"[0.01, 0.02]",-2.1341220490128574e-16
0.02987917301167205,0.0,5.5388576302782926e-05,arith,1.6549648542210498e-06,True,0.25,0.25,9.328370255631268e-09,True,False,38,0.5,489,0.0027694288151391463,0.0027694288151391463,0.0,4.634379964360613,1.4086825903120572,-4.298337767318907e-06,-4.298337767318907e-06,0.5559826033035635,0.0,0.5504653994245192,0.5559826033035635,0.02987917301167205,success,0.9998405714762668,0.9998405714762668,0.5,3.57323107457795e-15,0.02,"[0.01, 0.02]",-0.0
0.02364129041600044,8.131516293641283e-20,9.496499411257281e-06,typ,2.245095005169106e-07,True,0.25,0.25,5.934369081561832e-09,True,False,39,0.5,244,0.0009496499411257281,0.0009496499411257281,0.0,4.016912462963546,1.2209949760053744,-0.00010461695457129709,-0.00010461695457129709,0.5498023708712668,0.0,0.5441288787241962,0.5441288787241962,0.02364129041600044,success,0.9998283374795212,0.9557946426642259,0.5,2.0355607021737344e-15,0.01,"[0.01, 0.02]",-3.439539953427359e-16
0.027607805461431174,0.0,5.133385952926186e-05,typ,1.417215207468296e-06,True,0.25,0.25,5.934369081561832e-09,True,False,39,0.5,244,0.002566692976463093,0.002566692976463093,0.0,4.648491492829501,1.412971980614468,-0.00010461695457129709,-0.00010461695457129709,0.5498023708712668,0.0,0.5441288787241962,0.5441288787241962,0.027607805461431174,success,0.9998283374795212,0.9557946426642259,0.5,2.0355607021737344e-15,0.02,"[0.01, 0.02]",-0.0
0.05827697745342974,0.0,1.9159021153189786e-05,arith,1.1165298437742245e-06,True,0.25,0.5,8.938130957188894e-09,True,False,40,0.5,359,0.0019159021153189785,0.0019159021153189785,0.0,3.2875797596915746,0.9993044177116281,-5.338061915451196e-06,-5.338061915451196e-06,0.8041211829716182,0.0,0.7835041111477314,0.8041211829716182,0.05827697745342974,success,0.999838437339604,0.999838437339604,0.5,2.380834508612523e-15,0.01,"[0.01, 0.02]",-0.0
0.0582387555289126,0.0,7.642154081066918e-05,arith,4.450695432415379e-06,True,0.25,0.5,8.938130957188894e-09,True,False,40,0.5,359,0.0038210770405334585,0.0038210770405334585,0.0,3.280527722331298,0.9971608553943285,-5.338061915451196e-06,-5.338061915451196e-06,0.8041211829716182,0.0,0.7835041111477314,0.8041211829716182,0.0582387555289126,success,0.999838437339604,0.999838437339604,0.5,2.380834508612523e-15,0.02,"[0.01, 0.02]",-0.0
0.054398331379334364,-5.421010862427522e-20,1.7892555180082046e-05,typ,9.733251459091288e-07,True,0.25,0.5,8.299029447416874e-09,True,False,41,0.5,227,0.0017892555180082045,0.0017892555180082045,0.0,3.289173532789524,0.9997888666418527,-0.0004046543285538306,-0.0004046543285538306,0.8083123673399601,0.0,0.7857017670624225,0.7857017670624225,0.054398331379334364,success,0.9998304481591936,0.8485313789350679,0.5,1.6581448602432175e-15,0.01,"[0.01, 0.02]",9.965399167532067e-17
0.05438593647657837,2.168404344971009e-19,7.147791306012628e-05,typ,3.887393239166419e-06,True,0.25,0.5,8.299029447416874e-09,True,False,41,0.5,227,0.003573895653006314,0.003573895653006314,0.0,3.2856799795526492,0.9987269537946197,-0.0004046543285538306,-0.0004046543285538306,0.8083123673399601,0.0,0.7857017670624225,0.7857017670624225,0.05438593647657837,success,0.9998304481591936,0.8485313789350679,0.5,1.6581448602432175e-15,0.02,"[0.01, 0.02]",-1.9935340691474947e-16
0.06489755700278474,1.0842021724855044e-19,2.12182719417505e-05,arith,1.377014012840341e-06,True,0.25,0.75,9.06205956299955e-09,True,False,42,0.5,296,0.00212182719417505,0.00212182719417505,0.0,3.2695024160678385,0.9938095641524295,-7.08280831446576e-06,-7.08280831446576e-06,0.8330790284669876,0.0,0.816647836393419,0.8330790284669876,0.06489755700278474,success,0.9998380556638433,0.9998380556638433,0.5,1.7074226661787475e-15,0.01,"[0.01, 0.02]",-1.6706363421954104e-16
0.06452227524941799,0.0,8.282375380314969e-05,arith,5.343977040076854e-06,True,0.25,0.75,9.06205956299955e-09,True,False,42,0.5,296,0.004141187690157484,0.004141187690157484,0.0,3.2091147391728403,0.9754539114511928,-7.08280831446576e-06,-7.08280831446576e-06,0.8330790284669876,0.0,0.816647836393419,0.8330790284669876,0.06452227524941799,success,0.9998380556638433,0.9998380556638433,0.5,1.7074226661787475e-15,0.02,"[0.01, 0.02]",-0.0
0.06182117460132867,0.0,2.0210710274381158e-05,typ,1.2494498486893847e-06,True,0.25,0.75,7.730682475794794e-09,True,False,43,0.5,196,0.0020210710274381157,0.0020210710274381157,0.0,3.2692213314799727,0.993724124682991,-0.0010593421727218845,-0.0010593421727218845,0.8378349727542258,0.0,0.8202628282997487,0.8202628282997487,0.06182117460132867,success,0.9998226154480017,0.702256708493399,0.5,1.0081903612135937e-15,0.01,"[0.01, 0.02]",-0.0
0.06145877018070214,-1.0842021724855044e-19,7.886055849254582e-05,typ,4.846672940715192e-06,True,0.25,0.75,7.730682475794794e-09,True,False,43,0.5,196,0.0039430279246272905,0.0039430279246272905,0.0,3.207864323540751,0.9750738306755282,-0.0010593421727218845,-0.0010593421727218845,0.8378349727542258,0.0,0.8202628282997487,0.8202628282997487,0.06145877018070214,success,0.9998226154480017,0.702256708493399,0.5,1.0081903612135937e-15,0.02,"[0.01, 0.02]",8.820565147152428e-17
0.0500929676006468,-5.421010862427522e-20,1.643725850181665e-05,arith,8.233910575749576e-07,True,0.25,1.0,8.509940783326796e-09,True,False,44,0.5,253,0.001643725850181665,0.001643725850181665,0.0,3.2813505146787136,0.9974109542779246,-9.550746578589628e-06,-9.550746578589628e-06,0.7638328296226966,0.0,0.7221314461995857,0.7638328296226966,0.0500929676006468,success,0.9998377290460072,0.9998377290460072,0.5,2.491363612717764e-15,0.01,"[0.01, 0.02]",1.0821900003300115e-16
0.04997021585526375,1.0842021724855044e-19,6.505336653856147e-05,arith,3.2507307680435086e-06,True,0.25,1.0,8.509940783326796e-09,True,False,44,0.5,253,0.0032526683269280734,0.0032526683269280734,0.0,3.254607040671253,0.9892819129544925,-9.550746578589628e-06,-9.550746578589628e-06,0.7638328296226966,0.0,0.7221314461995857,0.7638328296226966,0.04997021585526375,success,0.9998377290460072,0.9998377290460072,0.5,2.491363612717764e-15,0.02,"[0.01, 0.02]",-1.0848483981196342e-16
0.04347281240859241,0.0,1.4225260595643014e-05,typ,6.184120853377303e-07,True,0.25,1.0,8.101226434179685e-09,True,False,45,0.5,202,0.0014225260595643013,0.0014225260595643013,0.0,3.2722199939453165,0.9946356087739884,-0.0022665142641915474,-0.0022665142641915474,0.7738518894581127,0.0,0.7261430005198735,0.7261430005198735,0.04347281240859241,success,0.9996216801077628,0.5587233179886963,0.5,9.560831879802796e-16,0.01,"[0.01, 0.02]",-0.0
0.043254462974957275,0.0,5.56984333155044e-05,typ,2.409205821608612e-06,True,0.25,1.0,8.101226434179685e-09,True,False,45,0.5,202,0.00278492166577522,0.00278492166577522,0.0,3.2192304264505447,0.9785287116761909,-0.0022665142641915474,-0.0022665142641915474,0.7738518894581127,0.0,0.7261430005198735,0.7261430005198735,0.043254462974957275,success,0.9996216801077628,0.5587233179886963,0.5,9.560831879802796e-16,0.02,"[0.01, 0.02]",-0.0
0.03580763807558776,0.0,1.1768310458994873e-05,arith,4.2139540167684253e-07,True,0.25,1.25,8.721623457504962e-09,True,False,46,0.5,208,0.0011768310458994873,0.0011768310458994873,0.0,3.286536362480173,0.9989872629902231,-1.2768056319243564e-05,-1.2768056319243564e-05,0.6744219955710861,0.0,0.5728128745194278,0.6744219955710861,0.03580763807558776,success,0.9998392088126041,0.9998392088126041,0.5,2.712102876606145e-15,0.01,"[0.01, 0.02]",-0.0
0.03577328693845918,-1.0842021724855044e-19,4.687799558910948e-05,arith,1.6769799873090371e-06,True,0.25,1.25,8.721623457504962e-09,True,False,46,0.5,208,0.0023438997794554737,0.0023438997794554737,0.0,3.276047548395101,0.9957990458159114,-1.2768056319243564e-05,-1.2768056319243564e-05,0.6744219955710861,0.0,0.5728128745194278,0.6744219955710861,0.03577328693845918,success,0.9998392088126041,0.9998392088126041,0.5,2.712102876606145e-15,0.02,"[0.01, 0.02]",1.5153795824670212e-16
0.022375288964744583,-2.710505431213761e-20,7.320273287643474e-06,typ,1.6379323011192358e-07,True,0.25,1.25,8.577144508268348e-09,True,False,47,0.5,229,0.0007320273287643475,0.0007320273287643475,0.0,3.2715882682800634,0.9944435871975664,-0.004833651472526339,-0.004833651472526339,0.6952294510504458,0.0,0.5566195872350983,0.5566195872350983,0.022375288964744583,success,0.9997110648150032,0.418521065278611,0.5,1.1609092618634067e-15,0.01,"[0.01, 0.02]",1.2113834308395052e-16
0.022258986092670262,-5.421010862427522e-20,2.864207401976963e-05,typ,6.375435272712844e-07,True,0.25,1.25,8.577144508268348e-09,True,False,47,0.5,229,0.0014321037009884816,0.0014321037009884816,0.0,3.216911352175344,0.9778237976246374,-0.004833651472526339,-0.004833651472526339,0.6952294510504458,0.0,0.5566195872350983,0.5566195872350983,0.022258986092670262,success,0.9997110648150032,0.418521065278611,0.5,1.1609092618634067e-15,0.02,"[0.01, 0.02]",1.2177128912921657e-16
0.026024265039418987,0.0,8.557852641481307e-06,arith,2.227118253102014e-07,True,0.25,1.5,8.544479647785924e-09,True,False,48,0.5,188,0.0008557852641481307,0.0008557852641481307,0.0,3.28841280570987,0.9995576333374349,-1.676972129842488e-05,-1.676972129842488e-05,0.5929160419476406,0.0,0.43059929599969826,0.5929160419476406,0.026024265039418987,success,0.9998381798983504,0.9998381798983504,0.5,1.8661653480011982e-15,0.01,"[0.01, 0.02]",-0.0
0.0260133831492442,-1.6263032587282567e-19,3.4169910651976506e-05,arith,8.888749779653056e-07,True,0.25,1.5,8.544479647785924e-09,True,False,48,0.5,188,0.0017084955325988253,0.0017084955325988253,0.0,3.283878000021816,0.9981792176977299,-1.676972129842488e-05,-1.676972129842488e-05,0.5929160419476406,0.0,0.43059929599969826,0.5929160419476406,0.0260133831492442,success,0.9998381798983504,0.9998381798983504,0.5,1.8661653480011982e-15,0.02,"[0.01, 0.02]",3.1258972533442034e-16
0.00790640718479206,-6.776263578034403e-21,2.582452992947642e-06,typ,2.0417924897828997e-08,True,0.25,1.5,8.292379323802232e-09,True,False,49,0.5,193,0.0002582452992947642,0.0002582452992947642,0.0,3.2662787693441575,0.9928296930473652,-0.015963320681330908,-0.015963320681330908,0.6228689860521363,0.0,0.3469183845455417,0.3469183845455417,0.00790640718479206,success,0.998757544534847,0.2455074217901624,0.5,2.189156309182774e-15,0.01,"[0.01, 0.02]",8.570597769197259e-17
0.007853472716928087,-1.3552527156068805e-20,1.0040456125944022e-05,typ,7.885244825061485e-08,True,0.25,1.5,8.292379323802232e-09,True,False,49,0.5,193,0.0005020228062972011,0.0005020228062972011,0.0,3.1961835508455745,0.971523301529531,-0.015963320681330908,-0.015963320681330908,0.6228689860521363,0.0,0.3469183845455417,0.3469183845455417,0.007853472716928087,success,0.998757544534847,0.2455074217901624,0.5,2.189156309182774e-15,0.02,"[0.01, 0.02]",8.628365848178515e-17
0.018534001446156426,-2.710505431213761e-20,6.09626918382417e-06,arith,1.1298826186915602e-07,True,0.25,1.8,8.167867355832747e-09,True,False,50,0.5,171,0.0006096269183824169,0.0006096269183824169,0.0,3.2892353016884064,0.999807642135694,-2.2671053197102905e-05,-2.2671053197102905e-05,0.5125380043309706,0.0,0.29959615009215607,0.5125380043309706,0.018534001446156426,success,0.9998364053643225,0.9998364053643225,0.5,2.246188955104205e-15,0.01,"[0.01, 0.02]",1.462450210273327e-16
0.01853064017339362,-5.421010862427522e-20,2.436620687452262e-05,arith,4.515214119822486e-07,True,0.25,1.8,8.167867355832747e-09,True,False,50,0.5,171,0.001218310343726131,0.001218310343726131,0.0,3.2872861712446033,0.9992151775247756,-2.2671053197102905e-05,-2.2671053197102905e-05,0.5125380043309706,0.0,0.29959615009215607,0.5125380043309706,0.01853064017339362,success,0.9998364053643225,0.9998364053643225,0.5,2.246188955104205e-15,0.02,"[0.01, 0.02]",1.4627154841123717e-16
0.0005406370070190035,-1.2705494208814505e-21,1.7540100800504006e-07,typ,9.482827599596113e-11,True,0.25,1.8,8.149408504648016e-09,True,False,51,0.5,226,1.7540100800504006e-05,1.7540100800504006e-05,0.0,3.2443396535538063,0.9861610015075312,-0.29762679745673654,-0.29762679745673654,0.5330437397638559,0.0,0.09256523178348186,0.09256523178348186,0.0005406370070190035,success,1.0008861526781545,0.05800485942349713,0.5,6.355517212555395e-15,0.01,"[0.01, 0.02]",2.350097023300498e-16
0.0005330236800859319,-8.470329472543003e-22,6.581371978008301e-07,typ,3.5080271117324133e-10,True,0.25,1.8,8.149408504648016e-09,True,False,51,0.5,226,3.29068598900415e-05,3.29068598900415e-05,0.0,3.0868103162636595,0.938277824769639,-0.29762679745673654,-0.29762679745673654,0.5330437397638559,0.0,0.09256523178348186,0.09256523178348186,0.0005330236800859319,success,1.0008861526781545,0.05800485942349713,0.5,6.355517212555395e-15,0.02,"[0.01, 0.02]",7.945547063854134e-17
0.015153130291694537,2.710505431213761e-20,4.9846047767987996e-06,arith,7.553236563543518e-08,True,0.25,2.0,8.431421407437682e-09,True,False,52,0.5,156,0.00049846047767988,0.00049846047767988,0.0,3.289488495674634,0.999884603878821,-2.7317057400552203e-05,-2.7317057400552203e-05,0.4685440033159948,0.0,0.23586423316271077,0.4685440033159948,0.015153130291694537,success,0.9998361828571691,0.9998361828571691,0.5,2.4040001965772765e-15,0.01,"[0.01, 0.02]",-1.7887429059455754e-16
0.01515144875627111,5.421010862427522e-20,1.9928821857249214e-05,arith,3.019505231429671e-07,True,0.25,2.0,8.431421407437682e-09,True,False,52,0.5,156,0.0009964410928624606,0.0009964410928624606,0.0,3.288270015928472,0.999514230448445,-2.7317057400552203e-05,-2.7317057400552203e-05,0.4685440033159948,0.0,0.23586423316271077,0.4685440033159948,0.01515144875627111,success,0.9998361828571691,0.9998361828571691,0.5,2.4040001965772765e-15,0.02,"[0.01, 0.02]",-1.7889414238964418e-16
2.968533563617992e-05,-2.6469779601696886e-23,1.0212290652132387e-08,typ,3.0315527562277263e-13,True,0.25,2.0,7.567904264652463e-09,True,False,53,0.5,157,1.0212290652132388e-06,1.0212290652132388e-06,0.0,3.4401802887772788,1.0456894164058597,-2.4469844801895366,-2.4469844801895366,0.2156272337103278,0.0,0.019680980279587902,0.019680980279587902,2.968533563617992e-05,success,0.9987753360259386,0.019715446949410555,0.5,7.806181620755675e-15,0.01,"[0.01, 0.02]",8.916786364185833e-17
3.0013808566827004e-05,5.293955920339377e-23,3.786874083882237e-08,typ,1.1365851382031984e-12,True,0.25,2.0,7.567904264652463e-09,True,False,53,0.5,157,1.8934370419411184e-06,1.8934370419411184e-06,0.0,3.1542765352909163,0.9587850962727835,-2.4469844801895366,-2.4469844801895366,0.2156272337103278,0.0,0.019680980279587902,0.019680980279587902,3.0013808566827004e-05,success,0.9987753360259386,0.019715446949410555,0.5,7.806181620755675e-15,0.02,"[0.01, 0.02]",-8.819200516575832e-17
1.83848667298962e-07,2.0679515313825692e-25,6.790239291079472e-11,arith,1.2483764443060095e-17,True,0.5,0.0,9.41605245715151e-09,True,False,54,1.0,569,6.790239291079472e-09,6.790239291079472e-09,0.0,3.6933851035415195,1.122654451013415,-1.5815563454299898e-05,-1.5815563454299898e-05,0.0016976366302795848,0.0,0.0016976366302795846,0.0016976366302795848,1.83848667298962e-07,success,0.999835382282857,0.999835382282857,0.5,1.8836786814523072e-15,0.01,"[0.01, 0.02]",-1.1248118149367974e-16
